file,date,session,gender,format,nat,start_no,name,run,status,start_time,int1,int2,int3,int4,finish,speed,temp_start,temp_int1,temp_int3,temp_int4,temp_finish,temp_avg,기상청_기온평균_C,기상청_기온최저_C,기상청_기온최고_C,기상청_습도평균_pct,기상청_현지기압_hPa,기상청_해면기압_hPa,기상청_풍속평균_ms,기상청_이슬점평균_C
NAT SKN TR_26.02.24.pdf,2026-02-24,,Mixed,TRAINING,KOR,6,KIM Jisoo,3,OK,5.13,14.86,23.84,34.24,45.18,52.21,124.52,-7.51,-6.35,-6.93,-7.54,-6.44,-6.95,-0.9,-3.4,0.9,71.6,938.7,1025.9,0.7,-2.4
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,1,JUNG Seunggi,1,OK,5.06,14.79,23.8,34.24,45.21,52.12,124.43,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,7,AN Jaewoong,1,OK,5.29,15.16,24.29,35.03,46.42,53.85,118.46,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,7,AN Jaewoong,2,OK,5.23,15.09,24.21,34.89,46.34,53.84,118.92,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,8,JUNG Janghwan,1,OK,4.96,14.7,23.82,34.43,45.87,53.28,118.84,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,8,JUNG Janghwan,2,OK,4.97,14.76,23.9,34.55,45.93,53.32,119.15,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,9,LEE Seunghoon,1,OK,5.37,15.35,24.74,35.69,47.52,55.31,113.94,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.25.pdf,2026-02-25,,Mixed,TRAINING,KOR,9,LEE Seunghoon,2,OK,5.42,15.49,24.76,35.53,47.22,54.93,114.86,-7.12,-6.26,-6.67,-7.51,-6.5,-6.81,1.0,-5.2,2.8,77.3,939.8,1026.4,1.6,-2.6
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,1,KIM Jisoo,2,OK,4.94,14.6,23.67,34.4,45.76,53.1,117.78,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,1,KIM Jisoo,3,OK,4.82,14.43,23.44,34.05,45.65,53.15,116.96,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,2,YEO Chanhyuk,3,OK,4.95,14.65,23.83,34.57,45.95,53.24,119.68,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,3,SONG Youngmin,1,OK,4.89,14.58,23.7,34.35,46.11,53.72,116.23,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,4,HONG Sujung,1,OK,5.4,15.41,24.78,35.76,47.55,55.35,113.94,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,4,HONG Sujung,2,OK,5.35,15.38,24.68,35.5,47.29,54.94,115.28,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,5,KIM Yerim,1,OK,5.52,15.5,24.75,35.57,47.31,55.17,115.43,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,5,KIM Yerim,2,OK,5.58,15.64,24.93,35.83,47.44,54.98,117.03,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,6,KIM Minji,1,OK,5.72,15.83,25.21,36.13,47.95,55.53,116.08,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
NAT SKN TR_26.02.26.pdf,2026-02-26,,Mixed,TRAINING,KOR,6,KIM Minji,2,OK,5.81,15.96,25.4,36.57,48.36,55.94,116.23,-7.24,-6.2,-6.53,-7.28,-6.44,-6.74,2.9,-0.2,4.7,77.5,936.1,1021.7,1.3,-0.7
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,3,YEO Chanhyuk,1,OK,4.99,14.7,23.68,34.15,45.3,52.59,118.76,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,3,YEO Chanhyuk,2,OK,5.17,15.04,24.15,34.73,45.99,53.32,122.54,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,1,OK,5.28,15.11,24.18,34.72,45.86,53.0,122.78,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,2,OK,5.21,15.01,24.08,34.63,45.86,53.15,122.21,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,2,KIM Jisoo,1,OK,5.22,15.01,24.06,34.62,45.83,53.07,122.54,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,2,KIM Jisoo,2,OK,5.28,15.11,24.24,34.88,46.12,53.43,121.49,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,4,SHIN Yeonsu,1,OK,5.08,14.87,23.96,34.53,45.91,53.26,121.02,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,4,SHIN Yeonsu,2,OK,5.13,15.0,24.15,34.83,46.45,54.01,118.61,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,5,HONG Sujung,1,OK,5.46,15.42,24.56,35.18,46.61,54.15,117.78,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,5,HONG Sujung,2,OK,5.46,15.42,24.68,35.49,47.11,54.89,116.15,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,6,KIM Yerim,1,OK,5.82,15.97,25.42,36.37,48.13,55.76,113.38,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.30.pdf,2025-10-30,,Mixed,OFFICIAL,KOR,6,KIM Yerim,2,OK,5.76,15.93,25.32,36.23,47.9,55.58,113.03,-6.07,-6.35,-6.68,-8.0,-7.11,-6.84,11.3,-0.6,16.8,53.6,941.4,1024.8,1.0,0.8
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,1,JUNG Seunggi,1,OK,5.14,14.87,23.86,34.33,45.75,53.05,120.07,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,1,JUNG Seunggi,2,OK,5.15,14.9,24.04,34.72,46.17,53.58,118.69,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,2,KIM Jisoo,1,OK,4.9,14.57,23.59,34.16,45.42,52.84,120.23,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,2,KIM Jisoo,2,OK,5.01,14.74,23.91,34.67,46.2,53.83,117.63,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,3,YEO Chanhyuk,1,OK,5.01,14.75,23.8,34.4,45.72,52.96,121.25,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,4,HONG Sujung,1,OK,5.51,15.5,24.61,35.25,46.66,54.23,117.48,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,4,HONG Sujung,2,OK,5.54,15.56,24.88,35.84,47.69,55.78,112.89,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.10.31.pdf,2025-10-31,,Mixed,TRAINING,KOR,5,KIM Yerim,1,OK,5.67,15.73,25.0,35.8,47.62,55.37,115.21,-7.02,-6.5,-6.81,-7.69,-6.49,-6.9,10.6,1.6,14.6,71.6,934.7,1017.7,1.6,5.2
SKN TR_25.11.01.pdf,2025-11-01,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,1,OK,4.87,14.44,23.39,33.84,45.14,52.43,120.86,-7.02,-6.56,-6.65,-7.84,-6.09,-6.83,10.9,7.8,12.9,47.5,928.2,1010.5,1.5,-0.3
SKN TR_25.11.01.pdf,2025-11-01,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,2,OK,4.92,14.54,23.53,34.02,45.27,52.48,121.25,-7.02,-6.56,-6.65,-7.84,-6.09,-6.83,10.9,7.8,12.9,47.5,928.2,1010.5,1.5,-0.3
SKN TR_25.11.01.pdf,2025-11-01,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,3,OK,5.0,14.64,23.62,34.11,45.41,52.65,121.33,-7.02,-6.56,-6.65,-7.84,-6.09,-6.83,10.9,7.8,12.9,47.5,928.2,1010.5,1.5,-0.3
SKN TR_25.11.01.pdf,2025-11-01,,Mixed,OFFICIAL,KOR,2,SHIN Yeonsu,1,OK,5.1,14.85,23.89,34.48,45.99,53.48,118.69,-7.02,-6.56,-6.65,-7.84,-6.09,-6.83,10.9,7.8,12.9,47.5,928.2,1010.5,1.5,-0.3
SKN TR_25.11.01.pdf,2025-11-01,,Mixed,OFFICIAL,KOR,2,SHIN Yeonsu,2,OK,5.17,14.94,24.01,34.65,46.25,53.68,117.7,-7.02,-6.56,-6.65,-7.84,-6.09,-6.83,10.9,7.8,12.9,47.5,928.2,1010.5,1.5,-0.3
SKN TR_25.11.02.pdf,2025-11-02,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,1,OK,4.78,14.3,23.26,33.74,44.98,52.18,121.65,-7.37,-6.59,-6.53,-7.48,-6.11,-6.82,7.1,3.4,9.4,41.7,931.4,1015.2,2.3,-5.1
SKN TR_25.11.02.pdf,2025-11-02,,Mixed,OFFICIAL,KOR,1,JUNG Seunggi,2,OK,4.76,14.27,23.24,33.76,44.94,52.11,122.54,-7.37,-6.59,-6.53,-7.48,-6.11,-6.82,7.1,3.4,9.4,41.7,931.4,1015.2,2.3,-5.1
SKN TR_25.11.02.pdf,2025-11-02,,Mixed,OFFICIAL,KOR,2,YEO Chanhyuk,1,OK,4.79,14.37,23.37,33.91,45.21,52.73,121.65,-7.37,-6.59,-6.53,-7.48,-6.11,-6.82,7.1,3.4,9.4,41.7,931.4,1015.2,2.3,-5.1
SKN TR_25.11.02.pdf,2025-11-02,,Mixed,OFFICIAL,KOR,2,YEO Chanhyuk,2,OK,4.81,14.41,23.47,34.1,45.49,52.79,120.78,-7.37,-6.59,-6.53,-7.48,-6.11,-6.82,7.1,3.4,9.4,41.7,931.4,1015.2,2.3,-5.1
SKN TR_25.11.02.pdf,2025-11-02,,Mixed,OFFICIAL,KOR,3,SHIN Yeonsu,1,OK,5.04,14.76,23.84,34.56,46.28,53.92,116.23,-7.37,-6.59,-6.53,-7.48,-6.11,-6.82,7.1,3.4,9.4,41.7,931.4,1015.2,2.3,-5.1
SKN TR_25.11.02.pdf,2025-11-02,,Mixed,OFFICIAL,KOR,3,SHIN Yeonsu,2,OK,5.1,14.84,23.91,34.58,46.32,53.93,117.11,-7.37,-6.59,-6.53,-7.48,-6.11,-6.82,7.1,3.4,9.4,41.7,931.4,1015.2,2.3,-5.1
SKN TR_25.11.03.pdf,2025-11-03,,Mixed,TRAINING,KOR,3,HONG Sujung,1,OK,5.49,15.47,24.67,35.42,47.3,55.23,115.36,-7.3,-6.35,-6.93,-7.17,-6.11,-6.77,6.5,2.5,10.1,64.8,943.7,1028.8,1.7,-0.0
SKN TR_25.11.03.pdf,2025-11-03,,Mixed,TRAINING,KOR,3,HONG Sujung,2,OK,5.47,15.43,24.71,35.6,47.24,54.84,117.33,-7.3,-6.35,-6.93,-7.17,-6.11,-6.77,6.5,2.5,10.1,64.8,943.7,1028.8,1.7,-0.0
SKN TR_25.11.03.pdf,2025-11-03,,Mixed,TRAINING,KOR,4,KIM Yerim,2,OK,5.74,15.87,25.22,36.09,47.78,55.45,113.03,-7.3,-6.35,-6.93,-7.17,-6.11,-6.77,6.5,2.5,10.1,64.8,943.7,1028.8,1.7,-0.0
SKN TR_25.11.03.pdf,2025-11-03,,Mixed,TRAINING,KOR,5,KIM Minji,1,OK,5.92,16.29,25.61,36.41,48.4,56.6,108.84,-7.3,-6.35,-6.93,-7.17,-6.11,-6.77,6.5,2.5,10.1,64.8,943.7,1028.8,1.7,-0.0
SKN TR_25.11.03.pdf,2025-11-03,,Mixed,TRAINING,KOR,7,CHUNG Yeeun,2,OK,5.96,16.37,25.87,36.94,48.98,57.19,113.38,-7.3,-6.35,-6.93,-7.17,-6.11,-6.77,6.5,2.5,10.1,64.8,943.7,1028.8,1.7,-0.0
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,5,KWACK Eunwoo,2,OK,5.2,15.02,24.27,35.11,46.78,54.44,118.16,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,2,HONG Sujung,1,OK,5.4,15.3,24.39,34.93,46.4,53.86,119.45,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,2,HONG Sujung,2,OK,5.41,15.33,24.5,35.13,46.76,54.7,117.26,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,4,KIM Minji,1,OK,5.33,15.27,24.61,35.41,47.16,54.95,116.67,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,4,KIM Minji,2,OK,5.81,16.05,25.29,35.99,47.85,55.58,115.79,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,4,KIM Minji,3,OK,5.87,16.07,25.34,36.05,47.55,55.35,117.93,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,3,KIM Yerim,1,OK,5.65,15.67,24.81,35.42,46.91,54.46,118.46,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.04.pdf,2025-11-04,,Mixed,OFFICIAL,KOR,6,CHUNG Yeeun,2,OK,5.82,16.15,25.66,36.91,49.05,57.2,112.48,-6.4,-6.35,-6.41,-7.36,-6.09,-6.52,10.3,1.8,14.2,56.9,941.3,1024.9,1.7,1.5
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,3,HONG Sujung,1,OK,5.62,15.9,25.2,35.99,47.72,55.41,115.57,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,4,KIM Yerim,1,OK,5.85,16.05,25.44,36.42,48.08,55.68,117.41,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,5,KIM Minji,1,OK,5.86,16.25,25.62,36.74,48.6,56.41,115.14,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,5,KIM Minji,2,OK,5.88,16.34,25.75,36.67,48.48,56.15,115.72,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,6,KWACK Eunwoo,1,OK,5.13,14.98,24.24,35.19,47.16,54.91,115.07,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,6,KWACK Eunwoo,2,OK,5.17,15.04,24.45,35.61,47.74,55.73,112.82,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,8,AN Jaewoong,1,OK,5.49,15.63,25.49,37.12,49.65,57.97,110.07,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,9,CHUNG Yeeun,1,OK,5.78,16.17,25.57,36.51,48.29,56.03,116.45,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,9,CHUNG Yeeun,2,OK,5.84,16.3,25.7,36.8,48.9,56.87,113.24,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.05.pdf,2025-11-05,,Mixed,TRAINING,KOR,11,AN Jaewoong,1,OK,5.52,15.63,25.03,36.06,48.36,56.75,111.2,-6.69,-6.44,-6.75,-7.11,-6.11,-6.62,9.8,-0.2,15.9,68.2,940.5,1024.3,1.7,3.4
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,2,HONG Sujung,1,OK,5.38,15.39,24.64,35.47,47.24,54.98,116.52,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,2,HONG Sujung,2,OK,5.38,15.41,24.78,35.74,47.34,55.07,116.89,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,3,KIM Yerim,1,OK,5.64,15.7,24.88,35.53,47.2,54.84,112.96,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,3,KIM Yerim,2,OK,5.72,15.82,25.06,35.85,47.56,55.26,112.89,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,4,KIM Minji,1,OK,5.85,16.07,25.3,35.99,47.47,54.99,115.36,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,4,KIM Minji,2,OK,5.88,16.23,25.59,36.41,48.02,55.69,113.8,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,6,KWACK Eunwoo,1,OK,5.15,14.97,24.09,34.8,46.48,54.13,117.48,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,6,KWACK Eunwoo,2,OK,5.1,14.92,24.1,34.9,46.66,54.74,115.86,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,7,JUNG Janghwan,1,OK,5.31,15.29,24.61,35.73,48.08,56.49,109.62,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,8,AN Jaewoong,1,OK,5.29,15.25,24.49,35.34,47.02,54.67,117.11,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,8,AN Jaewoong,3,OK,5.27,15.28,24.65,35.7,47.55,55.46,115.43,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,9,CHUNG Yeeun,1,OK,5.74,16.02,25.29,36.06,47.72,55.33,117.18,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,9,CHUNG Yeeun,3,OK,5.83,16.2,25.53,36.49,48.48,56.36,114.93,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.06.pdf,2025-11-06,,Mixed,TRAINING,KOR,10,JEONG Yeyeon,1,OK,6.24,16.6,26.05,37.31,49.83,58.36,108.71,-6.86,-6.07,-6.61,-6.84,-6.17,-6.51,11.0,1.7,17.5,56.7,940.5,1023.9,1.9,1.7
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,3,HONG Sujung,2,OK,5.42,15.41,24.84,35.77,47.56,55.26,114.57,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,3,HONG Sujung,3,OK,5.36,15.39,24.88,35.92,48.07,56.3,111.13,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,3,HONG Sujung,4,OK,5.41,15.43,24.82,35.77,47.64,55.6,113.94,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,4,KIM Yerim,2,OK,5.62,15.7,25.12,36.12,47.82,55.5,113.03,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,4,KIM Yerim,3,OK,5.68,15.8,25.24,36.18,47.98,55.7,112.34,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,2,SHIN Yeonsu,2,OK,5.09,14.89,24.14,34.92,46.68,54.33,116.45,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
SKN TR_25.11.07.pdf,2025-11-07,,Mixed,TRAINING,KOR,6,KWACK Eunwoo,1,OK,5.13,14.95,24.18,35.01,46.72,54.69,112.62,-7.18,-5.34,-6.39,-6.38,-6.14,-6.29,10.4,0.2,15.8,70.5,942.5,1026.2,1.5,4.5
